"id","signal_timestamp","uuid","major","minor","service_uuid","bluetooth_address","bluetooth_name","beacon_type_code","parser_identifier","tx_power","rssi","running_average_rssi","distance","calculated_distance","beacon_id","device_id"
2590,"2022-04-08 20:00:20.922+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"2B:C8:CF:26:05:76",NULL,1275068949,NULL,-45,-100,-100.0,108.5814728349824,NULL,NULL,1
2591,"2022-04-08 20:00:22.453+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-99,-99.5,104.8840152708854,NULL,NULL,1
2592,"2022-04-08 20:00:28.031+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-97,-99.0,101.2954292828729,NULL,NULL,1
2593,"2022-04-08 20:00:28.544+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"2B:C8:CF:26:05:76",NULL,1275068949,NULL,-45,-95,-98.0,94.43420478026877,NULL,NULL,1
2594,"2022-04-08 20:00:31.592+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-99,-98.33333333333333,96.67537921846046,NULL,NULL,1
2595,"2022-04-08 20:00:34.128+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"2B:C8:CF:26:05:76",NULL,1275068949,NULL,-45,-91,-97.4,90.51269172594556,NULL,NULL,1
2596,"2022-04-08 20:00:34.128+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","24468","27183",-1,"CF:B0:B3:F2:2F:9B","Gleise172",1275068949,NULL,-81,-93,-93.0,1.6490561594773632,NULL,NULL,1
2597,"2022-04-08 20:00:41.736+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-97,-97.0,87.97698915254922,NULL,NULL,1
2598,"2022-04-08 20:00:43.759+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"2B:C8:CF:26:05:76",NULL,1275068949,NULL,-45,-90,-95.5,79.00517585716199,NULL,NULL,1
2599,"2022-04-08 20:00:45.276+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"2B:C8:CF:26:05:76",NULL,1275068949,NULL,-45,-96,-95.57142857142857,79.41376943068953,NULL,NULL,1
2600,"2022-04-08 20:00:45.788+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-102,-96.33333333333333,83.88672411801294,NULL,NULL,1
2601,"2022-04-08 20:00:46.305+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"2B:C8:CF:26:05:76",NULL,1275068949,NULL,-45,-100,-96.71428571428571,86.20345874585705,NULL,NULL,1
2602,"2022-04-08 20:00:49.384+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","24468","27183",-1,"CF:B0:B3:F2:2F:9B","Gleise172",1275068949,NULL,-81,-89,-91.0,1.4949712034286473,NULL,NULL,1
2603,"2022-04-08 20:00:50.914+00","2686f39c-bada-4658-854a-a62e7e5e8b8d","1","0",-1,"22:C5:D0:6D:7B:63",NULL,1275068949,NULL,-45,-100,-97.5,91.15636411193414,NULL,NULL,1
2604,"2022-04-08 20:00:51.436+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","16099","4049",-1,"F8:9F:BC:A6:81:A9","Gleise60",1275068949,NULL,-81,-80,-80.0,0.8831809261539671,NULL,NULL,1
2605,"2022-04-08 20:00:53.985+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","7709","63638",-1,"E4:00:9C:7A:5D:BC","Haupthalle74",1275068949,NULL,-72,-92,-92.0,2.861021058148136,NULL,NULL,1
2606,"2022-04-08 20:00:56.536+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15870","33874",-1,"E9:21:5D:C7:15:94","Gleise59",1275068949,NULL,-81,-82,-82.0,1.0083072011759482,NULL,NULL,1
2607,"2022-04-08 20:00:56.536+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-100,-100.0,3.1371016194358265,NULL,NULL,1
2608,"2022-04-08 20:00:58.066+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15870","33874",-1,"E9:21:5D:C7:15:94","Gleise59",1275068949,NULL,-81,-90,-86.0,1.1880964914926087,NULL,NULL,1
2609,"2022-04-08 20:00:59.087+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15870","33874",-1,"E9:21:5D:C7:15:94","Gleise59",1275068949,NULL,-81,-80,-82.0,1.0083072011759482,NULL,NULL,1
2610,"2022-04-08 20:01:00.112+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15870","33874",-1,"E9:21:5D:C7:15:94","Gleise59",1275068949,NULL,-81,-81,-81.5,0.9892369549159974,NULL,NULL,1
2611,"2022-04-08 20:01:01.638+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15874","3",-1,"D6:47:35:2F:6D:C5",NULL,1275068949,NULL,-77,-102,-102.0,3.518696273536574,NULL,NULL,1
2612,"2022-04-08 20:01:08.223+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-99,-99.0,2.9626126163459574,NULL,NULL,1
2613,"2022-04-08 20:01:09.739+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","2",-1,"F4:56:77:3E:02:D8",NULL,1275068949,NULL,-77,-97,-97.0,2.6436574351928837,NULL,NULL,1
2614,"2022-04-08 20:01:10.249+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","13443","41122",-1,"C0:0A:4B:A5:76:14","Gleise33",1275068949,NULL,-81,-98,-98.0,2.1313925044978546,NULL,NULL,1
2615,"2022-04-08 20:01:11.265+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-101,-100.5,3.2283225377347495,NULL,NULL,1
2616,"2022-04-08 20:01:12.779+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","2",-1,"F4:56:77:3E:02:D8",NULL,1275068949,NULL,-77,-95,-96.0,2.4982141917239513,NULL,NULL,1
2617,"2022-04-08 20:01:12.779+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15525","16396",-1,"C7:59:B7:55:55:E6","Gleise55",1275068949,NULL,-81,-97,-97.0,2.0226212762272997,NULL,NULL,1
2618,"2022-04-08 20:01:12.779+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-93,-93.0,1.6490561594773632,NULL,NULL,1
2619,"2022-04-08 20:01:12.779+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-94,-96.5,2.569815396171042,NULL,NULL,1
2620,"2022-04-08 20:01:13.297+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","4",-1,"FE:2B:93:3F:62:87",NULL,1275068949,NULL,-77,-90,-90.0,1.7942116184337868,NULL,NULL,1
2621,"2022-04-08 20:01:13.297+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-92,-94.0,2.233097793619956,NULL,NULL,1
2622,"2022-04-08 20:01:13.813+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","4",-1,"FE:2B:93:3F:62:87",NULL,1275068949,NULL,-77,-86,-88.0,1.6143441763841142,NULL,NULL,1
2623,"2022-04-08 20:01:14.838+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-93,-93.5,2.171870757360572,NULL,NULL,1
2624,"2022-04-08 20:01:15.351+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-83,-93.0,2.1125604082213227,NULL,NULL,1
2625,"2022-04-08 20:01:16.372+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","1",-1,"FB:89:67:FA:AC:0D",NULL,1275068949,NULL,-77,-92,-92.0,1.9994901136447676,NULL,NULL,1
2626,"2022-04-08 20:01:16.887+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","2",-1,"F4:56:77:3E:02:D8",NULL,1275068949,NULL,-77,-91,-95.0,2.3615080083441047,NULL,NULL,1
2627,"2022-04-08 20:01:17.4+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","4",-1,"FE:2B:93:3F:62:87",NULL,1275068949,NULL,-77,-94,-90.0,1.7942116184337868,NULL,NULL,1
2628,"2022-04-08 20:01:17.4+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-91,-92.5,2.0551165683585975,NULL,NULL,1
2629,"2022-04-08 20:01:17.919+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15525","16396",-1,"C7:59:B7:55:55:E6","Gleise55",1275068949,NULL,-81,-88,-92.5,1.6086510853475984,NULL,NULL,1
2630,"2022-04-08 20:01:18.432+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","2",-1,"F4:56:77:3E:02:D8",NULL,1275068949,NULL,-77,-85,-93.0,2.1125604082213227,NULL,NULL,1
2631,"2022-04-08 20:01:18.432+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-102,-93.8,2.208373720943669,NULL,NULL,1
2632,"2022-04-08 20:01:18.946+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15525","16396",-1,"C7:59:B7:55:55:E6","Gleise55",1275068949,NULL,-81,-88,-88.0,1.2986188657981685,NULL,NULL,1
2633,"2022-04-08 20:01:19.461+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","5",-1,"E8:8B:B2:2E:D3:C5",NULL,1275068949,NULL,-77,-91,-93.33333333333333,2.1518901755283126,NULL,NULL,1
2634,"2022-04-08 20:01:19.974+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-87,-94.0,2.233097793619956,NULL,NULL,1
2635,"2022-04-08 20:01:19.974+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-86,-89.5,1.39190641092886,NULL,NULL,1
2636,"2022-04-08 20:01:20.996+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","4",-1,"FE:2B:93:3F:62:87",NULL,1275068949,NULL,-77,-96,-92.0,1.9994901136447676,NULL,NULL,1
2637,"2022-04-08 20:01:21.512+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-92,-92.0,1.9994901136447676,NULL,NULL,1
2638,"2022-04-08 20:01:22.024+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-90,-91.0,1.8934980322412427,NULL,NULL,1
2639,"2022-04-08 20:01:22.024+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-97,-93.0,1.6490561594773632,NULL,NULL,1
2640,"2022-04-08 20:01:23.553+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-87,-89.66666666666667,1.7625441925049035,NULL,NULL,1
2641,"2022-04-08 20:01:23.553+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","13129","15605",-1,"D2:A3:F8:B1:0C:5D","Gleise32",1275068949,NULL,-81,-97,-97.0,2.0226212762272997,NULL,NULL,1
2642,"2022-04-08 20:01:24.07+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","2",-1,"E9:24:25:52:DB:95",NULL,1275068949,NULL,-77,-98,-98.0,2.798297344981907,NULL,NULL,1
2643,"2022-04-08 20:01:24.07+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","1",-1,"FF:F6:D7:B1:8A:24",NULL,1275068949,NULL,-77,-92,-92.0,1.9994901136447676,NULL,NULL,1
2644,"2022-04-08 20:01:24.585+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","1",-1,"FF:F6:D7:B1:8A:24",NULL,1275068949,NULL,-77,-92,-92.0,1.9994901136447676,NULL,NULL,1
2645,"2022-04-08 20:01:25.099+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","17294","3",-1,"C2:8F:CC:9C:BC:2D",NULL,1275068949,NULL,-77,-95,-91.0,1.8934980322412427,NULL,NULL,1
2646,"2022-04-08 20:01:26.634+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","13129","15605",-1,"D2:A3:F8:B1:0C:5D","Gleise32",1275068949,NULL,-81,-99,-98.0,2.1313925044978546,NULL,NULL,1
2647,"2022-04-08 20:01:27.147+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15874","1",-1,"FE:7D:61:79:DD:A6",NULL,1275068949,NULL,-77,-97,-97.0,2.6436574351928837,NULL,NULL,1
2648,"2022-04-08 20:01:28.173+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-87,-90.0,1.4251347349830221,NULL,NULL,1
2649,"2022-04-08 20:01:29.196+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","1",-1,"FF:F6:D7:B1:8A:24",NULL,1275068949,NULL,-77,-101,-92.0,1.9994901136447676,NULL,NULL,1
2650,"2022-04-08 20:01:29.196+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-85,-88.66666666666667,1.3389243390125563,NULL,NULL,1
2651,"2022-04-08 20:01:29.715+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","1",-1,"FF:F6:D7:B1:8A:24",NULL,1275068949,NULL,-77,-103,-96.5,2.569815396171042,NULL,NULL,1
2652,"2022-04-08 20:01:30.233+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-84,-87.75,1.2839656828599966,NULL,NULL,1
2653,"2022-04-08 20:01:30.747+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15450","55957",-1,"C7:72:C6:33:D4:A2","Gleise53",1275068949,NULL,-81,-81,-87.0,1.2414695796522819,NULL,NULL,1
2654,"2022-04-08 20:01:32.281+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-102,-102.0,3.518696273536574,NULL,NULL,1
2655,"2022-04-08 20:01:32.281+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15874","1",-1,"FE:7D:61:79:DD:A6",NULL,1275068949,NULL,-77,-101,-99.0,2.9626126163459574,NULL,NULL,1
2656,"2022-04-08 20:01:32.795+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","2",-1,"E9:24:25:52:DB:95",NULL,1275068949,NULL,-77,-100,-99.0,2.9626126163459574,NULL,NULL,1
2657,"2022-04-08 20:01:32.795+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","13129","15605",-1,"D2:A3:F8:B1:0C:5D","Gleise32",1275068949,NULL,-81,-100,-99.0,2.246969226666544,NULL,NULL,1
2658,"2022-04-08 20:01:35.329+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","2",-1,"E9:24:25:52:DB:95",NULL,1275068949,NULL,-77,-94,-98.0,2.798297344981907,NULL,NULL,1
2659,"2022-04-08 20:01:36.846+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","2",-1,"E9:24:25:52:DB:95",NULL,1275068949,NULL,-77,-100,-99.0,2.9626126163459574,NULL,NULL,1
2660,"2022-04-08 20:01:40.889+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-100,-100.0,3.1371016194358265,NULL,NULL,1
2661,"2022-04-08 20:01:42.421+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15085","11267",-1,"CF:5B:24:01:EA:D3","Gleise50",1275068949,NULL,-81,-86,-86.0,1.1880964914926087,NULL,NULL,1
2662,"2022-04-08 20:01:43.459+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15822","2",-1,"E9:24:25:52:DB:95",NULL,1275068949,NULL,-77,-100,-99.33333333333333,3.0196200136874793,NULL,NULL,1
2663,"2022-04-08 20:01:43.459+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","1",-1,"C9:4B:9C:68:42:DF",NULL,1275068949,NULL,-77,-94,-94.0,2.233097793619956,NULL,NULL,1
2664,"2022-04-08 20:01:43.459+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15085","11267",-1,"CF:5B:24:01:EA:D3","Gleise50",1275068949,NULL,-81,-91,-88.5,1.3286778360880818,NULL,NULL,1
2665,"2022-04-08 20:01:48.058+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","15085","11267",-1,"CF:5B:24:01:EA:D3","Gleise50",1275068949,NULL,-81,-80,-86.0,1.1880964914926087,NULL,NULL,1
2666,"2022-04-08 20:01:49.096+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","1",-1,"C9:4B:9C:68:42:DF",NULL,1275068949,NULL,-77,-91,-92.5,2.0551165683585975,NULL,NULL,1
2667,"2022-04-08 20:01:49.622+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","1",-1,"C9:4B:9C:68:42:DF",NULL,1275068949,NULL,-77,-90,-91.0,1.8934980322412427,NULL,NULL,1
2668,"2022-04-08 20:01:50.657+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-90,-96.0,2.4982141917239513,NULL,NULL,1
2669,"2022-04-08 20:01:52.706+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","2",-1,"E1:EC:6D:E9:8A:6E",NULL,1275068949,NULL,-77,-96,-96.0,2.4982141917239513,NULL,NULL,1
2670,"2022-04-08 20:01:53.22+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","4",-1,"F5:41:B5:DF:F9:D3",NULL,1275068949,NULL,-77,-88,-88.0,1.6143441763841142,NULL,NULL,1
2671,"2022-04-08 20:01:53.756+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","4",-1,"F5:41:B5:DF:F9:D3",NULL,1275068949,NULL,-77,-80,-84.0,1.3203792702020871,NULL,NULL,1
2672,"2022-04-08 20:01:53.756+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-93,-91.5,1.9456329570572017,NULL,NULL,1
2673,"2022-04-08 20:01:54.277+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-94,-97.0,2.6436574351928837,NULL,NULL,1
2674,"2022-04-08 20:01:54.799+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","14973","34767",-1,"CB:E5:B3:8D:18:81","Gleise49",1275068949,NULL,-81,-90,-90.0,1.4251347349830221,NULL,NULL,1
2675,"2022-04-08 20:01:54.799+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","4",-1,"F5:41:B5:DF:F9:D3",NULL,1275068949,NULL,-77,-88,-88.0,1.6143441763841142,NULL,NULL,1
2676,"2022-04-08 20:01:55.839+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","2",-1,"E1:EC:6D:E9:8A:6E",NULL,1275068949,NULL,-77,-92,-94.0,2.233097793619956,NULL,NULL,1
2677,"2022-04-08 20:01:56.357+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","2",-1,"E1:EC:6D:E9:8A:6E",NULL,1275068949,NULL,-77,-88,-92.0,1.9994901136447676,NULL,NULL,1
2678,"2022-04-08 20:01:56.357+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-90,-90.0,1.7942116184337868,NULL,NULL,1
2679,"2022-04-08 20:01:57.392+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-84,-90.0,1.7942116184337868,NULL,NULL,1
2680,"2022-04-08 20:01:57.914+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-99,-99.0,2.9626126163459574,NULL,NULL,1
2681,"2022-04-08 20:01:57.914+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-86,-88.66666666666667,1.6716464137586287,NULL,NULL,1
2682,"2022-04-08 20:01:57.914+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15360","3",-1,"D2:CD:5A:0E:6F:5C",NULL,1275068949,NULL,-77,-100,-100.0,3.1371016194358265,NULL,NULL,1
2683,"2022-04-08 20:01:58.434+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-79,-87.5,1.5730293799171013,NULL,NULL,1
2684,"2022-04-08 20:01:58.956+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-96,-97.5,2.719798342551493,NULL,NULL,1
2685,"2022-04-08 20:01:59.478+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","4",-1,"F5:41:B5:DF:F9:D3",NULL,1275068949,NULL,-77,-92,-88.0,1.6143441763841142,NULL,NULL,1
2686,"2022-04-08 20:01:59.478+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-85,-87.0,1.533095112687557,NULL,NULL,1
2687,"2022-04-08 20:02:00.005+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-85,-86.66666666666667,1.5072201351171368,NULL,NULL,1
2688,"2022-04-08 20:02:00.524+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","2",-1,"E1:EC:6D:E9:8A:6E",NULL,1275068949,NULL,-77,-95,-93.5,2.171870757360572,NULL,NULL,1
2689,"2022-04-08 20:02:00.524+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-85,-95.0,2.3615080083441047,NULL,NULL,1
2690,"2022-04-08 20:02:00.524+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","4",-1,"F5:41:B5:DF:F9:D3",NULL,1275068949,NULL,-77,-92,-89.33333333333333,1.7315692477898952,NULL,NULL,1
2691,"2022-04-08 20:02:01.044+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","13555","24564",-1,"DA:FA:B7:61:01:5C","Gleise37",1275068949,NULL,-81,-96,-96.0,1.9203188353027525,NULL,NULL,1
2692,"2022-04-08 20:02:01.564+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","14973","34767",-1,"CB:E5:B3:8D:18:81","Gleise49",1275068949,NULL,-81,-93,-91.5,1.531642072001718,NULL,NULL,1
2693,"2022-04-08 20:02:01.564+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-86,-92.0,1.9994901136447676,NULL,NULL,1
2694,"2022-04-08 20:02:01.564+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","5",-1,"C5:48:AA:4E:70:17",NULL,1275068949,NULL,-77,-92,-87.42857142857143,1.5672408719645183,NULL,NULL,1
2695,"2022-04-08 20:02:01.564+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15360","3",-1,"D2:CD:5A:0E:6F:5C",NULL,1275068949,NULL,-77,-102,-101.0,3.3222829969295065,NULL,NULL,1
2696,"2022-04-08 20:02:05.665+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15360","3",-1,"D2:CD:5A:0E:6F:5C",NULL,1275068949,NULL,-77,-96,-100.0,3.1371016194358265,NULL,NULL,1
2697,"2022-04-08 20:02:06.181+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-92,-92.0,1.9994901136447676,NULL,NULL,1
2698,"2022-04-08 20:02:06.181+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15630","3",-1,"E3:16:CE:5C:79:45",NULL,1275068949,NULL,-77,-100,-100.0,3.1371016194358265,NULL,NULL,1
2699,"2022-04-08 20:02:06.704+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15360","5",-1,"FD:14:B2:36:AD:1F",NULL,1275068949,NULL,-77,-97,-97.0,2.6436574351928837,NULL,NULL,1
2700,"2022-04-08 20:02:07.223+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-101,-93.4,2.1598569735624604,NULL,NULL,1
2701,"2022-04-08 20:02:07.223+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","14562","739",-1,"F3:E7:96:9E:36:05","Gleise45",1275068949,NULL,-81,-96,-96.0,1.9203188353027525,NULL,NULL,1
2702,"2022-04-08 20:02:07.739+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15360","3",-1,"D2:CD:5A:0E:6F:5C",NULL,1275068949,NULL,-77,-104,-101.0,3.3222829969295065,NULL,NULL,1
2703,"2022-04-08 20:02:08.255+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-95,-93.66666666666667,2.192064295617877,NULL,NULL,1
2704,"2022-04-08 20:02:09.292+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","14562","739",-1,"F3:E7:96:9E:36:05","Gleise45",1275068949,NULL,-81,-101,-98.5,2.1883085989848263,NULL,NULL,1
2705,"2022-04-08 20:02:10.331+00","aea3e301-4bbc-4ecf-ad17-2573922a5f4f","15501","3",-1,"EE:09:41:72:41:4B",NULL,1275068949,NULL,-77,-95,-93.85714285714286,2.215405806364047,NULL,NULL,1
2706,"2022-04-08 20:02:13.887+00","f7826da6-4fa2-4e98-8024-bc5b71e0893e","14226","25942",-1,"EE:10:26:9D:DE:7E","Gleise44",1275068949,NULL,-81,-99,-99.0,2.246969226666544,NULL,NULL,1
